threads	PDB_ID	chain	atoms	mm_Da	runtime	stdev
16	3EBY	A	1167	18114	3.075947999955	0.05985223380828356
16	3AIZ	B	1937	27574.6	5.043659090995	0.00461035947007842
16	3A0S	A	792	11219.8	2.21544742584	0.04432230024354944
16	3ESL	A	1662	24381.6	3.95632147789	0.011567792627125349
16	4O92	A	1326	23470.4	3.4568989276849997	0.015309084077563267
16	1TFH	A	1620	24826.5	4.634114027024999	0.05771825457042662
16	4BJT	A	2148	23249	4.1866530179999994	0.007725854503661493
16	1J22	A	1029	16116.7	2.759366869925	0.011692715888152131
16	3PET	A	1603	23451.4	3.75530397892	0.003223222391072998
16	2B35	E	1905	28554.8	4.3571125268949995	0.026182128057000657
16	3B9T	A	3223	53558.9	6.888454675675	0.0660599588319841
16	3C64	A	1258	20932	4.312242031095	0.020482019675581477
16	1Y14	A	1058	21436.7	3.11013007164	0.012549645606720356
16	3JQO	A	1443	24293.1	6.13914704323	0.017441377438503186
16	3ZD7	A	4260	79711.8	11.48962104325	0.015354096918405915
16	3O2Q	A	2506	39647	5.733188033105	0.016915553355221432
16	1JDE	A	6716	96582	13.4964609146	0.03924849405832175
16	1FS0	G	1714	25683.7	4.248306512835001	0.053957406985938906
16	3EMI	A	785	12047.2	3.207521557805	0.007238636937424132
16	2HQL	A	880	12829.9	3.247523903845	0.027209499635563638
16	3F0H	A	2793	42970.8	5.640261888505	0.06963165136442209
16	1XD3	A	1828	26213.6	3.754009485245	0.01325636396708106
16	1RWI	A	1872	28519.5	3.63828957081	0.012158691443423932
16	2OKX	A	7476	106154	15.9540989399	0.04695327506870716
16	3U0C	A	1213	22458.4	4.598078012465	0.1065893798791272
16	3HM4	A	1098	16565.9	2.798310041425	0.003707911145471467
16	3K0W	A	1457	24890	3.7077190876049997	0.007153163128364248
16	1L4U	A	1226	18612.4	2.9616625309	0.0033538776223024217
16	4KG4	A	1022	17377.9	2.70638346672	0.027939988818729732
16	2EIJ	E	851	12453.1	2.42328441143	7.131246841586401e-05
16	3AIH	A	909	14420.1	2.492994666095	0.0030242892613922432
16	3G5I	D	2321	33866.7	4.75759088993	0.015726000705777867
16	3O26	A	2256	34082.6	5.013620972629999	0.018933544460617978
16	3W0F	A	1767	31847.9	4.354717969895	0.006914106207263434
16	2D3Y	A	1714	24324.1	3.30855357647	0.06824502005061243
16	4GEK	A	1600	29544.5	3.54435455799	0.0017669644716226723
16	2E2M	J	1932	28760	4.511157035825	0.04557456740964028
16	1BU3	A	799	11354.7	2.25018453598	0.001175728492668419
16	3KF8	A	1740	26047.8	4.614129066469999	0.10493047992765012
16	3ZRP	A	2904	42028.5	5.838316202165	0.06546956578088159
16	3HO7	A	1767	26691.7	4.208018422125	0.03281199591392298
16	2IZZ	A	1969	34043.2	4.904299497605001	0.05576162928155783
16	2RF0	D	456	9734.6	1.352603554725	0.0005012103184829488
16	3M7N	G	1971	28677.6	4.794283628460001	0.08389178467565869
16	3HBL	D	8411	128677	21.39883959295	0.033377438002216146
16	2CDY	C	1624	25982.9	3.594264626505	0.028941229343975323
16	3UXL	B	2675	41304.6	6.213691949845	0.05608632860011743
16	4IVN	A	1763	30341.6	4.773701548575	0.03526123357657642
16	1W33	A	1504	21478.6	4.573012948035	0.004986309350736625
16	3MVK	I	1048	16147	2.5439820289600004	0.0022273766450904226
16	3DR7	D	2821	43267.2	5.732088446615	0.07500638607368669
16	3W4S	A	1886	30341.8	4.41696846485	0.08734260004742722
16	1VQR	A	2200	33786.8	5.104605436325	0.11096118818623013
16	3V7P	A	3237	48413.9	6.59639799595	0.017503586189954387
16	1HW1	A	1798	27002.6	4.39167141914	0.08107738671915735
16	1H30	A	3048	46615.4	7.645402908325	0.22460527616280968
16	3HBC	A	2421	36381.4	4.747137546539999	0.06730312228110964
16	1B4F	F	614	9401.77	2.072258353235	0.0023694958237968247
16	1TUL	A	810	12179.9	2.193937659265	0.04165912518271916
16	3RFA	B	2832	45328.8	6.330937623975	0.026654341347672125
16	2GPJ	A	1906	28376.4	4.304589390755	0.004268801410636692
16	3BF4	A	876	14546.4	2.825543403625	0.006986935957126343
16	4GIW	A	1208	21829.9	3.217710971835	0.0005303759417647166
16	1GXK	D	1196	20844.8	3.486220836635	0.05425209775336515
16	4K2U	A	3431	35274.2	9.80207800865	0.004053178128472397
16	2HYI	B	730	10370.5	2.420693993565	0.008681745032481088
16	3ECQ	B	10647	171609	25.83276581765	0.016836148749732428
16	3ZMK	D	1556	25303	3.839520573615	0.030034350016220557
16	2YVS	A	1719	24202.9	4.07197403908	0.07163278372893588
16	2OAJ	A	6830	100137	15.92527413365	0.02170259239240874
16	2O2X	A	1561	23563.1	3.56442952156	0.06371119925395644
16	3QJN	A	762	12755.7	2.3163838386549997	0.02615161374067122
16	3GUU	A	3263	49345.6	6.139543533325	0.04908523129527663
16	3P26	A	3429	54374.7	7.274431943890001	0.001596859795497105
16	1V4G	B	3950	58296.9	7.647388100620001	0.08996379684445045
16	4BOL	B	3385	28943.8	6.28383505344	0.07649501276063961
16	3FLO	B	1463	23981.2	4.05388891697	0.0779897085945936
16	4J7N	A	2557	43132.5	5.785423994065	0.017509486748556246
16	3LIN	D	882	12566.6	2.4580165147799997	0.06247798247086113
16	3GA5	B	2319	33460.7	5.259281635284999	0.060111858400897396
16	1GWC	C	1693	24859.7	3.796350836755	0.016315719410356457
16	4I40	B	1837	31215.9	4.343723893165	0.0029683182524111477
16	3RPF	A	1137	16988.4	2.972061514855	0.042035412240175485
16	2JJQ	A	3215	49093.3	6.299013376235	0.026633099336705938
16	3E86	B	751	10706.5	2.82652401924	0.01427800357544077
16	1Q23	H	1785	25692.1	3.950930953025	0.013878957218500774
16	1U8G	A	747	10803.8	2.3033953905100004	0.0008238865974703342
16	1WMH	A	678	10321.6	1.947093486785	0.0024458659158915724
16	1X91	A	1114	16418.7	3.05131387711	0.024004821862289475
16	2VFK	A	1620	23226.9	4.04354655743	0.01063567292818284
16	3WAS	A	2729	43939.6	6.396083950995	0.03339092502461895
16	2QSW	A	710	11281.6	2.1052221059800003	0.006089545263269185
16	4K92	A	1720	30885.7	4.310803532605	0.006023796176657688
16	2C27	A	2273	33639	5.350011944769999	0.0248378121767251
16	3QTG	A	3459	50321.7	6.89196562767	0.01876310260769492
16	4BKS	I	1014	18806.3	2.912689447405	0.018412440824217457
16	3NZ3	A	793	12738.1	2.838233828545	0.06858792681017306
16	3FPQ	A	2171	33903.5	4.610194921495	0.023751603593473884
16	3RBU	A	5498	83200.6	10.958516478549999	0.03739251546369242
16	3IMK	A	1204	17463.3	2.892405509945	0.020952378508008407
16	1M7Y	A	3358	49091.8	7.138092160225	0.10876297715027917
16	1IQ8	A	4651	66700.1	9.875652432439999	0.019855043161149714
16	2BOJ	C	826	11734.7	2.157666921615	0.002422600858282417
16	3HGQ	A	2425	38137.6	5.364379525185	0.09925869423458943
16	3R2J	A	1469	24046.8	3.302878022195	0.07707461621786074
16	1E5R	A	2109	33618.8	4.6000235080700005	0.0646869830936227
16	4FLF	A	2070	29342.5	4.657688498500001	0.02638713032661142
16	3E7Q	A	1598	23444.7	4.106140971185001	0.0004212998982983431
16	4AKM	A	1070	18656.7	3.0392366647699998	0.02891290666975835
16	3RMR	A	1842	29676.6	5.36690890789	0.057601086333316676
16	1T6P	B	4991	77655.9	12.698787927649999	0.0831176313305569
16	3U5G	U	882	13929	3.97439980507	0.05093294913614839
16	4AQP	C	847	13776.7	2.39750754833	0.005783390555437348
16	3H8U	A	915	13458.5	2.74513399601	0.04603835132987037
16	2B2A	A	1363	23621.8	3.59459853172	0.01204961539995756
16	1ZM8	A	1821	28542.9	3.783829927445	0.0011143626761400372
16	2YML	B	1517	25746.3	3.73138999939	0.01854326465091685
16	3NZN	A	822	11708.3	2.3032900095000004	0.026482550794629852
16	2O5H	A	1093	16292.8	2.8260178566	0.012244165252483816
16	2QNL	A	1278	18590.6	3.07884156704	0.015206414357895146
16	1CVJ	F	1028	21463.6	3.17597949505	0.10564242449301707
16	4JPH	A	813	17138.7	2.988597989085	0.0013519023157944332
16	3FE6	A	906	13194.8	2.172332048415	0.0034873988350984167
16	3RJ2	X	1075	15795.8	2.4730949401849998	0.03147897539272456
16	2QU8	A	1512	25521.2	3.8348714113250004	0.01113064551833735
16	1H4R	B	2455	36987.8	5.8616014719	0.015296777202234853
16	2FUR	A	1487	23732.4	4.1096650362	0.055335271759580446
16	4AY7	A	2186	37177	4.9268145561250005	0.09636522878575411
16	1EJF	A	920	14892.5	2.464735984805	0.03688422441831923
16	3IWP	B	1837	30958.8	4.220814585685	0.042424174768429565
16	1T3W	A	1069	16859.7	3.98537743092	0.001072721589131424
16	3TG9	A	2551	40384.5	5.294028043745	0.020968562895294925
16	1U07	A	709	10092.6	2.4968791008	0.005754562108953229
16	2R78	A	883	12880.2	2.6290606260300002	0.00808157390374724
16	3L4E	A	1586	22963.9	3.31552648544	0.0521059802285787
16	3EGE	A	1988	29883.7	4.061511993405	0.020757828655482466
16	1K6M	A	3526	50195	7.522766947745	0.040405509316509734
16	1H5K	A	2369	33948.1	4.7330125570299995	0.0997735601285192
16	1GVN	A	737	10734.2	2.269597530365	0.002311670342429683
16	2Z86	B	4889	72252.1	9.931522607805	0.015907906506177277
16	3FA3	I	2216	32020.5	5.810908436775	0.01768970667203958
16	3UBT	A	2304	37837.3	5.678757429125	0.01264236868157175
16	1FC5	B	3033	44481.2	7.345148921010001	0.0024746943553047803
16	2E7Y	A	2233	32713.6	5.660959124565	0.04826707667508
16	2HJE	A	1664	24868.9	3.88474750519	0.000566453639898523
16	3IC9	A	3688	54420.5	8.088138580319999	0.0413538134098092
16	3V39	A	3119	46513.9	6.89611947536	0.038392238657993794
16	4F7F	B	798	13451	2.267360091205	0.004030418828989038
16	2CX0	A	1442	21046.1	3.19479250908	0.05975546464014592
16	3E38	A	2752	40015	5.702896595	0.011177344229025004
16	1ZSQ	A	4186	61104.4	8.70008647442	0.06824502005061181
16	3G67	A	1685	24134.3	7.42943954468	0.022701641303826448
16	2ARZ	A	1863	27306.9	4.528423428535	0.047074152278873474
16	1GO3	F	835	12342.2	2.83107507229	0.040582188904831826
16	1VJV	A	2955	48647.4	6.765208005905	0.02884024550122328
16	3AII	A	3672	63186	8.247890472415001	0.029324428497497362
16	1GQK	B	5687	80439.6	11.5479490757	0.0036967843747913514
16	4DDP	A	2936	24459.8	4.31455397606	0.035691974368637865
16	2HTI	A	939	21149.3	2.700095534325	0.012809101618006361
16	4BKT	B	602	10974.6	2.15907788277	0.011148347194142295
16	1G4T	B	1701	24312.6	3.8319431543349998	0.13309721879215164
16	2F5G	A	1081	15718.2	3.012279987335	0.0035184189166242506
16	3VW4	A	880	14727	3.703463077545	0.00961083015438831
16	1TX4	A	1579	22586.8	3.58317553997	0.14991853178400355
16	3MDV	B	3418	52125.1	7.088476538655	0.08140158027959131
16	3ACH	A	1490	22390.2	3.379150509835	0.051690075130756574
16	1YSL	A	2968	44307.9	5.780233979225001	0.025002016294249124
16	4I1L	A	415	10278.9	2.345456004145	0.02684602521156137
16	2CIU	A	1002	14763	3.18010449409	0.03182626542236893
16	4E12	A	1880	30266.2	4.611209988595	0.0527474552604526
16	4G9S	B	1537	12538.8	2.971708536145	0.02972735236639515
16	1JQJ	D	2580	38745.6	6.522668004035	0.048288318686045564
16	3PFO	A	3203	47491.7	6.64261198044	0.01852741742628506
16	3CTR	A	602	11822.2	2.320363998415	0.022193181726622272
16	3GQV	A	2696	40580.8	5.625490427015	0.00038808818173079407
16	3ME0	B	972	13852.6	3.13176381588	0.0211990218575564
16	2CO5	A	777	12000.2	2.354983091355	0.012859509238112023
16	2X18	G	941	14288.2	2.8407249450650003	0.037534634585830895
16	1IO8	A	3007	42890	6.0106503963449995	0.15005593051582902
16	4G6Q	A	1205	20246.3	3.61659157276	0.01297600313576881
16	2Y8N	B	645	9353.63	2.09807741642	0.004229014781871988
16	4FWG	A	4010	81067.5	11.190459609049999	0.09210418239903488
16	1PL7	A	2676	38229.3	5.40050303936	0.05973371686398365
16	3NBC	A	1118	15870.5	2.845747947695	0.019848468248952245
16	3JZ3	A	1134	24732.6	3.01020491123	0.00010739017362042485
16	3N98	A	4582	66168	8.879770874975	0.04096555663968013
16	4B93	A	1109	21520.7	2.98541498184	0.007372326738618401
16	3LL3	A	3795	56129.6	7.75118660927	0.07525673835386588
16	1YKD	A	3027	44928.7	7.564581513405	0.015849743848013586
16	3HUG	O	569	10249.4	1.8465020656550002	0.006071169233869099
16	3NVY	K	2389	37431.5	4.8483645916	0.026855297523996007
16	1IUW	A	3124	44382.5	6.679435014725	0.07005311984404763
16	1GAN	A	1034	14697.6	2.50913286209	2.697398823958196e-05
16	1BCP	B	1528	21943.7	3.6943759918200003	0.00015274018418949537
16	4I9X	D	712	14330.7	3.170280456545	0.00852984779028548
16	3AXS	A	3162	45548.2	6.499800443650001	0.0035929345434035495
16	2VXG	A	1039	15800.2	2.70386302471	0.04380659140055407
16	2WCI	B	880	15061.1	2.638246536255	0.006384404612022632
16	4ILJ	B	1787	29386	5.179083943365001	0.010739522766642338
16	1RGX	A	652	12504.7	2.817005991935	0.04788674351019529
16	3CWF	A	788	12921.1	2.300370454785	0.003807714883573959
16	4KH8	A	2216	36382.9	6.05611348152	0.08125575218439615
16	2VBK	A	3832	55032.4	10.07885897161	0.21364220653704263
16	3B9O	A	3508	50540.1	7.203038454055	0.004883976800794927
16	3M1E	A	704	10937.6	2.153563022615	0.0392218572256674
16	1CS0	C	8159	117982	15.7039279938	0.09463349904198741
16	2BK9	A	2261	17106.3	3.42502593994	0.001445131141700084
16	4IZC	B	1769	29880.9	4.552520513535	0.021373846987634584
16	3I04	P	5739	81685.7	11.51372909545	0.09544946201300018
16	1NEP	A	1026	14632.7	2.4192994832999997	0.021134621485205937
16	3N84	A	897	13060.9	2.560490608215	0.009835051395391946
16	2R44	A	2575	38132.3	6.529070973395	0.028107396101687946
16	2H6N	B	2363	34303.9	4.574136972425	0.08103153095046327
16	3DSH	A	1935	28595.8	5.4867715835599995	0.07944680944189536
16	3HX6	A	3700	61409.9	7.316513061525	0.07531675546320304
16	3ZCI	A	1329	24940.5	3.8817734718350003	0.02893971206252859
16	3PJV	D	972	14257.6	3.8541215658150003	0.0005635876583325797
16	2J1R	B	1078	16845.6	2.39838349819	0.020054313460556264
16	2CC3	A	1145	16853.7	3.23413002491	0.0402230977509133
16	1H4X	A	879	13205.2	2.3828179836250003	0.07269893040587078
16	3RPC	A	2027	29682.2	4.27071285248	0.05335116671727662
16	1Q33	A	2324	33314.5	5.3423085212700006	0.10827997426572634
16	3Q31	A	1822	26466.4	3.93243908882	0.001851089587634413
16	2J5U	A	1602	27628.8	4.503256559375	0.0177391027758949
16	2W2P	A	2018	33064.2	4.177878022194999	0.004159219601974238
16	2XTS	B	1525	21898	5.6767010688749995	0.02021902334327637
16	4GDX	A	4621	40875	7.2311835289	0.06848559425315967
16	4K6N	A	2484	43837	5.393019080165	0.02733526583151324
16	4L0L	A	3368	58191.3	9.58498251438	0.1201099202973038
16	1O5E	L	1569	12522.3	2.963310956955	0.03561712156506076
16	4DNJ	A	2691	44672.6	6.022585868835	0.0058661669571877404
16	1YHQ	I	519	17097.5	1.9010515212999999	0.011769760326770792
16	3UDW	B	786	11970.3	2.46033000946	0.011842590076633231
16	3OE3	A	659	11294.9	2.1066485643400004	0.003250533541968249
16	4LEU	A	1331	30183.5	3.865362524985	0.019546528222805566
16	1S3S	G	824	13775.6	2.654576063155	0.006950858251921155
16	1RXQ	A	1428	20886	3.4157894849800003	0.039495474563455285
16	4BG7	A	726	12054.4	2.642914652825	0.060514950858194715
16	3PE7	A	3019	44261.3	5.582929968835	0.005573330662148488
16	3KEB	A	1407	25615.1	3.1488585472099997	0.004752478634642687
16	1JEQ	A	4419	69945	13.4479584694	0.02735027016364831
16	1K3D	A	4126	59709.2	8.19002795219	0.05226242932925633
16	1OFU	X	911	13023.1	2.51191008091	0.05704508510343127
16	2CKX	A	677	9594.8	2.016950011255	0.0011566781096731932
16	2CN2	B	5421	81849.7	10.477014064799999	0.0892043106900419
16	1UN1	A	2219	32531.6	4.7731654644	0.028810911296614145
16	3HBM	A	2268	32572	4.8652219772350005	0.02730846043167193
16	4HFR	A	1718	29874.6	4.2060954570749995	0.0027655076107722886
16	3N89	A	2697	42877	6.27001404762	0.04481086650990632
16	2XGP	B	4059	60708.6	10.177369594550001	0.060680335122794075
16	1WYU	H	3712	52784.7	8.656060934065	0.006959287629433601
16	3EJV	A	1195	20167.6	3.3829441070549997	0.07991716826725154
16	2BRF	A	755	11809.3	2.16116702557	0.00335303468030885
16	4E9O	X	1867	31321.2	4.059684038165	0.007271848653992308
16	4I3M	A	1010	19008.4	3.702548027035	0.003862337199506283
16	1MZP	A	1715	24690.4	4.26791095734	0.005438966507358608
16	1ZR6	A	3756	55957.4	7.1529995203	0.03270140258193818
16	1LBA	A	1149	16344.5	2.73852300644	0.004441940656727105
16	2C1I	A	3084	49205.1	7.39472961426	0.05531217529037098
16	1LYN	B	1047	16295.2	2.784143447875	0.000554989706563681
16	3NOH	A	950	15468.7	2.56207406521	0.008397506682139039
16	3QV0	A	1441	25875.1	4.280851483345	0.020014864008589053
16	4AK1	A	4026	77740.1	14.40979003905	0.09673072620690235
16	3BB9	A	925	16391.6	2.44362950325	0.04621283927607968
16	3GW2	A	696	11840.1	2.47758555412	0.006046555476141046
16	2V0W	A	1185	16853	3.0442289114000003	0.04076898373344062
16	2WIY	A	3064	43626.2	6.427961111065	0.0019825877537866534
16	2WGS	J	3659	54584.7	7.914055466655	0.05510127245508729
16	3SQF	A	764	12899.8	2.05529499054	0.007359514105164661
16	2F51	A	856	13108.9	2.1415230035799997	0.01004662857012785
16	2Y9X	B	3207	45318.6	6.868303894995	0.0448191272919488
16	3RJT	A	1678	24577.8	3.704509973525	0.023324740313371492
16	3ORJ	A	3274	48137.3	7.38742649555	0.06493430080383673
16	4HJL	B	1414	22706.7	3.911683559415	0.03795677741905175
16	3R00	A	2230	34481.1	5.12314200401	0.0042187309461159455
16	1TR8	A	720	11964.4	2.78251552582	0.061578231546491974
16	4BWD	A	418	9383.54	2.573201417925	0.019338659971629174
16	2IXC	A	1542	22336.9	3.614680409435	0.12118887962183551
16	2FA1	A	1252	18013.4	3.005402088165	0.05360708238633
16	3IEK	D	3325	47118.1	6.3038614988349995	0.11525190595435691
16	4GGT	A	725	12581.2	2.23142206669	0.004218562357717043
16	4IR4	A	826	13618.7	2.9629275798799997	0.029204057094952596
16	2W18	A	2319	39163.8	4.893302440639999	0.019928378676207763
16	3ZPN	A	766	15085.9	2.7247229814500002	0.0020859318270503857
16	1SFP	A	875	12932.7	2.082590937615	0.004772877710685741
16	3DJM	A	865	12928	2.488897442815	0.001294582599623686
16	3EWL	A	1117	16677.1	2.879559874535	0.0036952670862741796
16	3I3F	A	1004	15567.9	2.457895994185	0.017052614903178036
16	1LVM	A	1827	26147.6	4.3017345666899995	0.022602680507717528
16	2IP6	A	702	13011.7	2.1166510582	0.021904897282994284
16	4MJ8	A	1277	20975.6	3.753770947455	0.03861376249168888
16	2G0B	A	1461	21780.7	3.3384549617749997	0.014540999914816949
16	1UH3	A	5037	71110.3	10.020473480205	0.043971301254990526
16	3U34	C	1065	20108.9	3.477988123895	0.05443029463020536
16	3NAR	A	586	11070.4	1.963128089905	0.019510619105999435
16	4HUQ	S	1140	19461.6	3.15833592415	0.027120316902944242
16	1JKV	D	2083	29779.4	6.5690100193	0.003538312227470911
16	1KCF	A	1913	30247.8	4.28890991211	0.006440375628074795
16	4NVS	A	1133	19414.3	3.451973557475	0.03973149691459157
16	3A6P	A	8570	136455	23.761033892649998	0.021650161697377563
16	2B5I	D	977	24573.5	3.0217730999	0.04103181149148896
16	3KOL	A	1134	17163.9	3.3750394582750003	0.07189223972608005
16	2OLN	A	3012	44170.5	5.64048051834	0.04311723755334327
16	4B87	A	2314	41376.8	5.57503914833	0.011631855836820457
16	2XRC	B	3797	63537.4	8.63056409359	0.11535879035570988
16	4JY8	A	2365	41057.6	5.132998108864999	0.027157237543072248
16	3H9P	A	1739	28431.7	3.908113360405	0.023694452465701725
16	4HUB	D	1148	19551.7	3.792855978015	0.035417514088855774
16	1IQV	A	1317	25029.2	3.534498095515	0.05956951274645963
16	3E3R	A	1431	22482.1	3.893314003945	0.031237052482986735
16	4KH3	A	3041	50169.2	7.75095105171	0.026987470036672474
16	2HD5	A	2524	41422.9	5.534750938415	0.017639636214589274
16	2APC	A	2810	39725.2	5.565668106075	0.05220409808976417
16	3HX8	A	969	14188.2	2.659405589105	0.03096630112676479
16	1JID	A	917	14791.1	2.670892000195	0.00367419366370721
16	1JOA	A	3489	49619.2	6.887404918670001	0.0012812641939027977
16	1VQT	A	1457	24307.4	3.396263480185	0.05547587364269829
16	4LIM	A	2754	45605.1	7.1018718481050005	0.03470759257013164
16	3BES	R	2017	28721.4	5.817570090295	0.05901216282352639
16	2GC7	B	953	14210.7	2.618098020555	0.009605435368053916
16	3PND	C	2476	36985.8	5.951352596285	0.08598631446154906
16	3WCO	A	2661	44473.4	6.858819484710001	0.09774123910115175
16	3DML	A	749	13315.2	2.069571971895	0.0015486438033624052
16	1M56	C	2138	30197.2	5.938103437425	0.0687357779449406
16	3RZU	F	1347	20616.5	3.11373305321	0.005391087684950959
16	3TEB	A	2099	31321.1	4.460191011425	0.0483195073559703
16	4AJW	B	6363	107210	13.51809704305	0.04534815448409714
16	3NBI	A	1534	24495.4	4.658143877985	0.03395097234779123
16	3B0P	A	2446	39607.8	4.961835980415	0.0017534774916447041
16	2IJE	S	1934	27843.1	4.90642344952	0.03044738912540567
16	1EPA	A	1202	18249.8	2.8494670391100003	0.00258377039877084
16	1P0Z	H	998	14315.2	2.49417555332	0.03374664443177577
16	2XPI	B	173	9113.16	1.421506524085	0.00015762921239825087
16	2BIW	A	3767	54344.2	6.80387043953	0.03586224763316202
16	3PU6	A	1059	17622.5	2.40569341183	0.014472384839568125
16	1F5A	A	3724	59444.2	7.977797985075	0.020767606726042113
16	4ICI	A	1065	18994.2	2.8757599592250003	0.009725638175128394
16	2YN5	A	1834	30281	5.815159916875	0.01614173721520109
16	1SQ0	B	2071	32084.5	5.0440200567249995	0.13035935950200164
16	2WB0	X	2470	39899.7	6.74178302288	0.03291314835214406
16	1V55	P	2109	29957.6	4.73381853104	0.040765443405350765
16	3ZJM	C	1418	23044.9	3.467011332515	0.011372399839676273
16	4AP8	D	899	15093.4	2.7885795831699998	0.005118819047282282
16	2Q1W	A	2278	36637.2	4.345942020415	0.08022972930595207
16	3F6J	A	1237	19048.2	3.1010235548000002	0.0007969126092307522
16	3K3S	D	636	11528.6	2.140306949615	0.0032823965584169008
16	4MAA	A	2500	43723.3	5.340571999550001	0.01909033073809341
16	3MSQ	A	1636	25790.3	4.08973157406	0.011054106844915553
16	3GU3	A	2204	32935.2	5.008703112605	0.11272410656456686
16	3K29	A	1368	20623.8	5.037083506585001	0.051895414570092814
16	2A68	O	769	11521.2	2.463981986045	0.0019035202614536397
16	4F9D	A	4163	71220.1	9.498070955275	0.06361982488629532
16	3N3U	A	2293	33569.9	5.34183037281	0.02446523403575691
16	2V8S	E	1148	17434.7	3.09870004654	0.02302060865925353
16	3A1J	B	2128	32292.1	5.23343801498	0.01167029376546595
16	4BTF	A	2943	53856.8	8.06232047081	0.023679111013338028
16	2YWL	A	1345	19246.7	2.9736199378999997	0.004753152988237669
16	4M8O	A	8101	141478	19.64151608945	0.06434829103695917
16	2BKR	A	1655	24073.2	3.706343531605	0.016160956179523834
16	2XE4	A	5766	85244.3	10.9834874868	0.13675657676162015
16	2D9R	A	669	11611.9	1.9594920873650001	0.034849205990712874
16	1FNN	A	3044	44262.8	7.629166483880001	0.009508497611517681
16	3S14	E	1751	25117.1	4.994042396545	0.040437372340029455
16	4BJH	B	2104	37143.4	5.528126478195	0.021827684255976563
16	2YXH	A	936	13705.5	3.219633460045	0.06788862628986095
16	2OZE	A	2297	34473.7	4.725469589235	0.002245246909293957
16	4IHY	B	692	11252.9	2.9108389616	0.0006815988374360976
16	4GRH	A	2955	49558.6	6.99576187134	0.007119108476874195
16	2E4P	B	820	11926.5	2.44927704334	0.036850338355227136
16	3RBS	A	1656	24225.7	5.212823033335001	0.05928797180342675
16	3V5N	D	2686	46194	6.02161705494	0.0827428615828319
16	3FX3	B	1777	26405.2	4.530681014064999	0.02514767580811645
16	3GKU	A	1630	26191.7	5.431840538975001	0.077737164679373
16	2F29	B	2915	42420.6	5.46653687954	0.010076299958605543
16	1X7D	A	2612	38848	5.6415059566500005	0.004699542202697506
16	2Y4S	A	6650	97444.2	13.89747953415	0.0777130566585569
16	3H36	A	631	10867.7	1.9984029531499998	0.016328532050881108
16	3CEB	A	1610	23669.7	3.818377017975	0.0592810597215038
16	4JD9	A	872	14533.7	2.660544514655	0.012297270279898654
16	2EYU	A	1941	29873.1	4.51886200905	0.010839832262870157
16	2GMF	A	971	14492.5	2.514137864115	0.002094361197491136
16	3UWU	B	1673	28264.7	4.230613946915	0.005723204857700972
16	2NRU	D	2321	34578	5.131785988805	0.01807644615365085
16	2UX8	C	2145	32214	4.895864963535001	0.04547408931794249
16	3QQZ	A	1864	28621.5	3.779762506485	0.022008409944656606
16	2VT8	A	1073	17198.4	2.53884100914	0.006354058877020712
16	4JHM	A	2587	43846.3	5.62439405918	0.026973140107629866
16	4CC9	B	711	13587.4	3.034294486045	0.015746568370219823
16	1MPR	A	3351	48064.5	6.791171550750001	0.03370567769129107
16	3PLT	A	1695	26081.4	5.160583496095	0.0052589151652031076
16	4F42	A	574	10631.9	1.964631438255	0.043352079785687704
16	2IN5	A	1558	24025	3.750774383545	0.0014107393134119124
16	4HBQ	A	2685	21699.8	5.343596935275	0.03512349767502483
16	1B63	A	2617	37215.3	6.17756545544	0.00018021992348333477
16	2X06	D	2613	37831.4	5.625591516495	0.017012491104686913
16	4FCA	A	3875	60880.7	7.85013759136	0.09039875232526749
16	4DEX	B	380	13118.8	1.78733253479	0.0004885662663568865
16	3E54	A	1305	19616.6	3.3623474836350002	0.007343161122407858
16	2GGO	A	3140	44573.4	5.909147024155	0.1314681587963373
16	4E6T	A	1743	31771.9	4.73324394226	0.011050566502682617
16	4NZK	A	2105	39365	4.8071684837349995	0.038536718060141126
16	3AOV	C	3246	51162.9	6.999304056165	0.15445032952694535
16	3UFB	A	3414	60226.4	8.718059420585	0.20775715776404444
16	3OO8	A	3050	45879.4	5.54077041149	0.024822976482485784
16	2VW9	A	835	14968.9	2.936643481255	0.01974040373587866
16	3HYB	A	871	17694.9	3.3001425266249997	0.0006726637017989531
16	4LQ6	A	1371	22696.3	3.2897865772249997	0.05164641099003345
16	2OPW	A	2213	32445.8	4.637486457825	0.02345691282604796
16	2QKV	A	702	10320.8	2.170683860775	0.004369785253388424
16	1ZJC	A	3295	47237.6	6.28793287277	0.0012316995016485722
16	4EVX	A	789	12260.5	2.45407152176	0.03945282195312495
16	1OCS	A	1085	18876.8	3.234120845795	0.0003338030425956474
16	1Y8O	B	736	14192.1	2.9343914985649997	0.03559351933065427
16	1MKZ	A	1295	18938.9	3.088584423065	0.05171991509349103
16	2AU3	A	3260	46691.5	7.105042099955	0.01566800664308289
16	1O6O	D	37	12553.6	0.379208445549	0.0001252604335817267
16	1GL4	A	2123	31350.9	5.1963360309599995	0.004030587410316873
16	4C8V	H	734	13781.7	2.9658119678499997	0.03061783097832904
16	3PFT	A	1158	16472.6	3.0529180765149997	0.010937444358859237
16	4AEC	A	2397	45864.7	5.9798145294200005	0.03742640147728766
16	4J6M	C	960	16165	3.61781811714	0.023103890833271388
16	3P48	A	945	15323.3	3.0510060787200004	0.024274898864916433
